match_description|match_date|match_venue|match_location|match_result|team_name|innings_order|batsman_name|dismissal_mode|runs|balls|fours|sixes
Royal Challengers Bangalore vs Delhi Daredevils, 19th Match - Live Cricket Score, Commentary|2018-04-21|M.Chinnaswamy Stadium,|Bengaluru|Royal Challengers Bangalore won by 6 wkts|Royal Challengers Bangalore Innings|innings_2|Corey Anderson|b Boult|15|13|0|1
Royal Challengers Bangalore vs Delhi Daredevils, 19th Match - Live Cricket Score, Commentary|2018-04-21|M.Chinnaswamy Stadium,|Bengaluru|Royal Challengers Bangalore won by 6 wkts|Royal Challengers Bangalore Innings|innings_2|Mandeep Singh|not out|17|9|1|1
Sunrisers Hyderabad vs Chennai Super Kings, 20th Match - Live Cricket Score, Commentary|2018-04-22|Rajiv Gandhi International Stadium,|Hyderabad|Chennai Super Kings won by 4 runs|Chennai Super Kings Innings|innings_1|Shane Watson|c Deepak Hooda b Bhuvneshwar|9|15|0|1
Sunrisers Hyderabad vs Chennai Super Kings, 20th Match - Live Cricket Score, Commentary|2018-04-22|Rajiv Gandhi International Stadium,|Hyderabad|Chennai Super Kings won by 4 runs|Chennai Super Kings Innings|innings_1|Faf du Plessis|st Saha b Rashid Khan|11|13|1|0
Sunrisers Hyderabad vs Chennai Super Kings, 20th Match - Live Cricket Score, Commentary|2018-04-22|Rajiv Gandhi International Stadium,|Hyderabad|Chennai Super Kings won by 4 runs|Chennai Super Kings Innings|innings_1|Suresh Raina|not out|54|43|5|2
Sunrisers Hyderabad vs Chennai Super Kings, 20th Match - Live Cricket Score, Commentary|2018-04-22|Rajiv Gandhi International Stadium,|Hyderabad|Chennai Super Kings won by 4 runs|Chennai Super Kings Innings|innings_1|Ambati Rayudu|run out (S Kaul/Williamson)|79|37|9|4
Sunrisers Hyderabad vs Chennai Super Kings, 20th Match - Live Cricket Score, Commentary|2018-04-22|Rajiv Gandhi International Stadium,|Hyderabad|Chennai Super Kings won by 4 runs|Chennai Super Kings Innings|innings_1|MS Dhoni (c & wk)|not out|25|12|3|1
Sunrisers Hyderabad vs Chennai Super Kings, 20th Match - Live Cricket Score, Commentary|2018-04-22|Rajiv Gandhi International Stadium,|Hyderabad|Chennai Super Kings won by 4 runs|Sunrisers Hyderabad Innings|innings_2|Ricky Bhui|c Watson b D Chahar|0|5|0|0
Sunrisers Hyderabad vs Chennai Super Kings, 20th Match - Live Cricket Score, Commentary|2018-04-22|Rajiv Gandhi International Stadium,|Hyderabad|Chennai Super Kings won by 4 runs|Sunrisers Hyderabad Innings|innings_2|Kane Williamson (c)|c Ravindra Jadeja b DJ Bravo|84|51|5|5
Sunrisers Hyderabad vs Chennai Super Kings, 20th Match - Live Cricket Score, Commentary|2018-04-22|Rajiv Gandhi International Stadium,|Hyderabad|Chennai Super Kings won by 4 runs|Sunrisers Hyderabad Innings|innings_2|Manish Pandey|c Karn Sharma b D Chahar|0|2|0|0
Sunrisers Hyderabad vs Chennai Super Kings, 20th Match - Live Cricket Score, Commentary|2018-04-22|Rajiv Gandhi International Stadium,|Hyderabad|Chennai Super Kings won by 4 runs|Sunrisers Hyderabad Innings|innings_2|Deepak Hooda|c Ravindra Jadeja b D Chahar|1|7|0|0
Sunrisers Hyderabad vs Chennai Super Kings, 20th Match - Live Cricket Score, Commentary|2018-04-22|Rajiv Gandhi International Stadium,|Hyderabad|Chennai Super Kings won by 4 runs|Sunrisers Hyderabad Innings|innings_2|Shakib Al Hasan|c Raina b Karn Sharma|24|19|2|1
Sunrisers Hyderabad vs Chennai Super Kings, 20th Match - Live Cricket Score, Commentary|2018-04-22|Rajiv Gandhi International Stadium,|Hyderabad|Chennai Super Kings won by 4 runs|Sunrisers Hyderabad Innings|innings_2|Yusuf Pathan|c Raina b SN Thakur|45|27|1|4
Sunrisers Hyderabad vs Chennai Super Kings, 20th Match - Live Cricket Score, Commentary|2018-04-22|Rajiv Gandhi International Stadium,|Hyderabad|Chennai Super Kings won by 4 runs|Sunrisers Hyderabad Innings|innings_2|Wriddhiman Saha (wk)|not out|5|5|0|0
Sunrisers Hyderabad vs Chennai Super Kings, 20th Match - Live Cricket Score, Commentary|2018-04-22|Rajiv Gandhi International Stadium,|Hyderabad|Chennai Super Kings won by 4 runs|Sunrisers Hyderabad Innings|innings_2|Rashid Khan|not out|17|4|1|2
Rajasthan Royals vs Mumbai Indians, 21st Match - Live Cricket Score, Commentary|2018-04-22|Sawai Mansingh Stadium,|Jaipur|Rajasthan Royals won by 3 wkts|Mumbai Indians Innings|innings_1|Suryakumar Yadav|c Jos Buttler b Unadkat|72|47|6|3
Rajasthan Royals vs Mumbai Indians, 21st Match - Live Cricket Score, Commentary|2018-04-22|Sawai Mansingh Stadium,|Jaipur|Rajasthan Royals won by 3 wkts|Mumbai Indians Innings|innings_1|Evin Lewis|b D Kulkarni|0|1|0|0
Rajasthan Royals vs Mumbai Indians, 21st Match - Live Cricket Score, Commentary|2018-04-22|Sawai Mansingh Stadium,|Jaipur|Rajasthan Royals won by 3 wkts|Mumbai Indians Innings|innings_1|Ishan Kishan (wk)|c Jos Buttler b D Kulkarni|58|42|4|3
Rajasthan Royals vs Mumbai Indians, 21st Match - Live Cricket Score, Commentary|2018-04-22|Sawai Mansingh Stadium,|Jaipur|Rajasthan Royals won by 3 wkts|Mumbai Indians Innings|innings_1|Kieron Pollard|not out|21|20|1|1
Rajasthan Royals vs Mumbai Indians, 21st Match - Live Cricket Score, Commentary|2018-04-22|Sawai Mansingh Stadium,|Jaipur|Rajasthan Royals won by 3 wkts|Mumbai Indians Innings|innings_1|Rohit Sharma (c)|run out (A Rahane)|0|1|0|0
Rajasthan Royals vs Mumbai Indians, 21st Match - Live Cricket Score, Commentary|2018-04-22|Sawai Mansingh Stadium,|Jaipur|Rajasthan Royals won by 3 wkts|Mumbai Indians Innings|innings_1|Krunal Pandya|c Klaasen b Jofra Archer|7|6|1|0
Rajasthan Royals vs Mumbai Indians, 21st Match - Live Cricket Score, Commentary|2018-04-22|Sawai Mansingh Stadium,|Jaipur|Rajasthan Royals won by 3 wkts|Mumbai Indians Innings|innings_1|Hardik Pandya|b Jofra Archer|4|2|1|0
Rajasthan Royals vs Mumbai Indians, 21st Match - Live Cricket Score, Commentary|2018-04-22|Sawai Mansingh Stadium,|Jaipur|Rajasthan Royals won by 3 wkts|Mumbai Indians Innings|innings_1|Mitchell McClenaghan|b Jofra Archer|0|1|0|0
Rajasthan Royals vs Mumbai Indians, 21st Match - Live Cricket Score, Commentary|2018-04-22|Sawai Mansingh Stadium,|Jaipur|Rajasthan Royals won by 3 wkts|Mumbai Indians Innings|innings_1|Mayank Markande|not out|0|1|0|0
Rajasthan Royals vs Mumbai Indians, 21st Match - Live Cricket Score, Commentary|2018-04-22|Sawai Mansingh Stadium,|Jaipur|Rajasthan Royals won by 3 wkts|Rajasthan Royals Innings|innings_2|Ajinkya Rahane (c)|c Krunal Pandya b McClenaghan|14|17|1|0
Rajasthan Royals vs Mumbai Indians, 21st Match - Live Cricket Score, Commentary|2018-04-22|Sawai Mansingh Stadium,|Jaipur|Rajasthan Royals won by 3 wkts|Rajasthan Royals Innings|innings_2|Rahul Tripathi|c Suryakumar Yadav b Krunal Pandya|9|8|1|0
Rajasthan Royals vs Mumbai Indians, 21st Match - Live Cricket Score, Commentary|2018-04-22|Sawai Mansingh Stadium,|Jaipur|Rajasthan Royals won by 3 wkts|Rajasthan Royals Innings|innings_2|Sanju Samson|c Hardik Pandya b Bumrah|52|39|4|0
Rajasthan Royals vs Mumbai Indians, 21st Match - Live Cricket Score, Commentary|2018-04-22|Sawai Mansingh Stadium,|Jaipur|Rajasthan Royals won by 3 wkts|Rajasthan Royals Innings|innings_2|Ben Stokes|b Hardik Pandya|40|27|3|1
Rajasthan Royals vs Mumbai Indians, 21st Match - Live Cricket Score, Commentary|2018-04-22|Sawai Mansingh Stadium,|Jaipur|Rajasthan Royals won by 3 wkts|Rajasthan Royals Innings|innings_2|Jos Buttler (wk)|b Bumrah|6|8|0|0
Rajasthan Royals vs Mumbai Indians, 21st Match - Live Cricket Score, Commentary|2018-04-22|Sawai Mansingh Stadium,|Jaipur|Rajasthan Royals won by 3 wkts|Rajasthan Royals Innings|innings_2|Heinrich Klaasen|c Ishan Kishan b Mustafizur|0|1|0|0
Rajasthan Royals vs Mumbai Indians, 21st Match - Live Cricket Score, Commentary|2018-04-22|Sawai Mansingh Stadium,|Jaipur|Rajasthan Royals won by 3 wkts|Rajasthan Royals Innings|innings_2|Jofra Archer|c & b Hardik Pandya|8|9|1|0
Rajasthan Royals vs Mumbai Indians, 21st Match - Live Cricket Score, Commentary|2018-04-22|Sawai Mansingh Stadium,|Jaipur|Rajasthan Royals won by 3 wkts|Rajasthan Royals Innings|innings_2|Krishnappa Gowtham|not out|33|11|4|2
Rajasthan Royals vs Mumbai Indians, 21st Match - Live Cricket Score, Commentary|2018-04-22|Sawai Mansingh Stadium,|Jaipur|Rajasthan Royals won by 3 wkts|Rajasthan Royals Innings|innings_2|Jaydev Unadkat|not out|0|0|0|0
Delhi Daredevils vs Kings XI Punjab, 22nd Match - Live Cricket Score, Commentary|2018-04-23|Feroz Shah Kotla,|Delhi|Kings XI Punjab won by 4 runs|Kings XI Punjab Innings|innings_1|Lokesh Rahul (wk)|c Avesh Khan b Plunkett|23|15|3|1
Delhi Daredevils vs Kings XI Punjab, 22nd Match - Live Cricket Score, Commentary|2018-04-23|Feroz Shah Kotla,|Delhi|Kings XI Punjab won by 4 runs|Kings XI Punjab Innings|innings_1|Aaron Finch|c Shreyas Iyer b Avesh Khan|2|4|0|0
Delhi Daredevils vs Kings XI Punjab, 22nd Match - Live Cricket Score, Commentary|2018-04-23|Feroz Shah Kotla,|Delhi|Kings XI Punjab won by 4 runs|Kings XI Punjab Innings|innings_1|Mayank Agarwal|b Plunkett|21|16|3|0
Delhi Daredevils vs Kings XI Punjab, 22nd Match - Live Cricket Score, Commentary|2018-04-23|Feroz Shah Kotla,|Delhi|Kings XI Punjab won by 4 runs|Kings XI Punjab Innings|innings_1|Karun Nair|c Shreyas Iyer b Plunkett|34|32|4|0
Delhi Daredevils vs Kings XI Punjab, 22nd Match - Live Cricket Score, Commentary|2018-04-23|Feroz Shah Kotla,|Delhi|Kings XI Punjab won by 4 runs|Kings XI Punjab Innings|innings_1|Yuvraj Singh|c Pant b Avesh Khan|14|17|1|0
Delhi Daredevils vs Kings XI Punjab, 22nd Match - Live Cricket Score, Commentary|2018-04-23|Feroz Shah Kotla,|Delhi|Kings XI Punjab won by 4 runs|Kings XI Punjab Innings|innings_1|David Miller|c Plunkett b Christian|26|19|1|1
Delhi Daredevils vs Kings XI Punjab, 22nd Match - Live Cricket Score, Commentary|2018-04-23|Feroz Shah Kotla,|Delhi|Kings XI Punjab won by 4 runs|Kings XI Punjab Innings|innings_1|Ravichandran Ashwin (c)|c Rahul Tewatia b Boult|6|7|0|0
Delhi Daredevils vs Kings XI Punjab, 22nd Match - Live Cricket Score, Commentary|2018-04-23|Feroz Shah Kotla,|Delhi|Kings XI Punjab won by 4 runs|Kings XI Punjab Innings|innings_1|Andrew Tye|b Boult|3|9|0|0
Delhi Daredevils vs Kings XI Punjab, 22nd Match - Live Cricket Score, Commentary|2018-04-23|Feroz Shah Kotla,|Delhi|Kings XI Punjab won by 4 runs|Kings XI Punjab Innings|innings_1|Barinder Sran|not out|0|1|0|0
Delhi Daredevils vs Kings XI Punjab, 22nd Match - Live Cricket Score, Commentary|2018-04-23|Feroz Shah Kotla,|Delhi|Kings XI Punjab won by 4 runs|Delhi Daredevils Innings|innings_2|Prithvi Shaw|b Rajpoot|22|10|4|0
Delhi Daredevils vs Kings XI Punjab, 22nd Match - Live Cricket Score, Commentary|2018-04-23|Feroz Shah Kotla,|Delhi|Kings XI Punjab won by 4 runs|Delhi Daredevils Innings|innings_2|Gautam Gambhir (c)|c Finch b Andrew Tye|4|13|0|0
Delhi Daredevils vs Kings XI Punjab, 22nd Match - Live Cricket Score, Commentary|2018-04-23|Feroz Shah Kotla,|Delhi|Kings XI Punjab won by 4 runs|Delhi Daredevils Innings|innings_2|Glenn Maxwell|c Andrew Tye b Rajpoot|12|10|1|1
Delhi Daredevils vs Kings XI Punjab, 22nd Match - Live Cricket Score, Commentary|2018-04-23|Feroz Shah Kotla,|Delhi|Kings XI Punjab won by 4 runs|Delhi Daredevils Innings|innings_2|Shreyas Iyer|c Finch b Mujeeb|57|45|5|1
Delhi Daredevils vs Kings XI Punjab, 22nd Match - Live Cricket Score, Commentary|2018-04-23|Feroz Shah Kotla,|Delhi|Kings XI Punjab won by 4 runs|Delhi Daredevils Innings|innings_2|Rishabh Pant (wk)|b Mujeeb|4|7|0|0
Delhi Daredevils vs Kings XI Punjab, 22nd Match - Live Cricket Score, Commentary|2018-04-23|Feroz Shah Kotla,|Delhi|Kings XI Punjab won by 4 runs|Delhi Daredevils Innings|innings_2|Daniel Christian|run out (Mayank Agarwal/Ashwin)|6|11|0|0
Delhi Daredevils vs Kings XI Punjab, 22nd Match - Live Cricket Score, Commentary|2018-04-23|Feroz Shah Kotla,|Delhi|Kings XI Punjab won by 4 runs|Delhi Daredevils Innings|innings_2|Rahul Tewatia|c Rahul b Andrew Tye|24|21|1|1
Delhi Daredevils vs Kings XI Punjab, 22nd Match - Live Cricket Score, Commentary|2018-04-23|Feroz Shah Kotla,|Delhi|Kings XI Punjab won by 4 runs|Delhi Daredevils Innings|innings_2|Liam Plunkett|c Nair b Barinder|0|1|0|0
Delhi Daredevils vs Kings XI Punjab, 22nd Match - Live Cricket Score, Commentary|2018-04-23|Feroz Shah Kotla,|Delhi|Kings XI Punjab won by 4 runs|Delhi Daredevils Innings|innings_2|Amit Mishra|not out|1|2|0|0
Mumbai Indians vs Sunrisers Hyderabad, 23rd Match - Live Cricket Score, Commentary|2018-04-24|Wankhede Stadium,|Mumbai|Sunrisers Hyderabad won by 31 runs|Sunrisers Hyderabad Innings|innings_1|Shikhar Dhawan|b McClenaghan|5|6|1|0
Mumbai Indians vs Sunrisers Hyderabad, 23rd Match - Live Cricket Score, Commentary|2018-04-24|Wankhede Stadium,|Mumbai|Sunrisers Hyderabad won by 31 runs|Sunrisers Hyderabad Innings|innings_1|Kane Williamson (c)|c Ishan Kishan b Hardik Pandya|29|21|5|0
Mumbai Indians vs Sunrisers Hyderabad, 23rd Match - Live Cricket Score, Commentary|2018-04-24|Wankhede Stadium,|Mumbai|Sunrisers Hyderabad won by 31 runs|Sunrisers Hyderabad Innings|innings_1|Wriddhiman Saha (wk)|c Ishan Kishan b McClenaghan|0|2|0|0
Mumbai Indians vs Sunrisers Hyderabad, 23rd Match - Live Cricket Score, Commentary|2018-04-24|Wankhede Stadium,|Mumbai|Sunrisers Hyderabad won by 31 runs|Sunrisers Hyderabad Innings|innings_1|Manish Pandey|c Rohit b Hardik Pandya|16|11|3|0
Mumbai Indians vs Sunrisers Hyderabad, 23rd Match - Live Cricket Score, Commentary|2018-04-24|Wankhede Stadium,|Mumbai|Sunrisers Hyderabad won by 31 runs|Sunrisers Hyderabad Innings|innings_1|Shakib Al Hasan|run out (Suryakumar Yadav)|2|4|0|0
Mumbai Indians vs Sunrisers Hyderabad, 23rd Match - Live Cricket Score, Commentary|2018-04-24|Wankhede Stadium,|Mumbai|Sunrisers Hyderabad won by 31 runs|Sunrisers Hyderabad Innings|innings_1|Yusuf Pathan|c Hardik Pandya b Mustafizur|29|33|2|1
Mumbai Indians vs Sunrisers Hyderabad, 23rd Match - Live Cricket Score, Commentary|2018-04-24|Wankhede Stadium,|Mumbai|Sunrisers Hyderabad won by 31 runs|Sunrisers Hyderabad Innings|innings_1|Mohammad Nabi|b Markande|14|10|2|0
Mumbai Indians vs Sunrisers Hyderabad, 23rd Match - Live Cricket Score, Commentary|2018-04-24|Wankhede Stadium,|Mumbai|Sunrisers Hyderabad won by 31 runs|Sunrisers Hyderabad Innings|innings_1|Rashid Khan|c Ishan Kishan b Bumrah|6|9|0|0
Mumbai Indians vs Sunrisers Hyderabad, 23rd Match - Live Cricket Score, Commentary|2018-04-24|Wankhede Stadium,|Mumbai|Sunrisers Hyderabad won by 31 runs|Sunrisers Hyderabad Innings|innings_1|Basil Thampi|b Markande|3|6|0|0
Mumbai Indians vs Sunrisers Hyderabad, 23rd Match - Live Cricket Score, Commentary|2018-04-24|Wankhede Stadium,|Mumbai|Sunrisers Hyderabad won by 31 runs|Sunrisers Hyderabad Innings|innings_1|Siddarth Kaul|run out (Hardik Pandya/Ishan Kishan)|2|9|0|0
Mumbai Indians vs Sunrisers Hyderabad, 23rd Match - Live Cricket Score, Commentary|2018-04-24|Wankhede Stadium,|Mumbai|Sunrisers Hyderabad won by 31 runs|Sunrisers Hyderabad Innings|innings_1|Sandeep Sharma|not out|0|1|0|0
Mumbai Indians vs Sunrisers Hyderabad, 23rd Match - Live Cricket Score, Commentary|2018-04-24|Wankhede Stadium,|Mumbai|Sunrisers Hyderabad won by 31 runs|Mumbai Indians Innings|innings_2|Suryakumar Yadav|c Rashid Khan b Basil Thampi|34|38|4|0
Mumbai Indians vs Sunrisers Hyderabad, 23rd Match - Live Cricket Score, Commentary|2018-04-24|Wankhede Stadium,|Mumbai|Sunrisers Hyderabad won by 31 runs|Mumbai Indians Innings|innings_2|Evin Lewis|c Manish Pandey b Sandeep Sharma|5|9|1|0
Mumbai Indians vs Sunrisers Hyderabad, 23rd Match - Live Cricket Score, Commentary|2018-04-24|Wankhede Stadium,|Mumbai|Sunrisers Hyderabad won by 31 runs|Mumbai Indians Innings|innings_2|Ishan Kishan (wk)|c (sub)Deepak Hooda b Nabi|0|3|0|0
Mumbai Indians vs Sunrisers Hyderabad, 23rd Match - Live Cricket Score, Commentary|2018-04-24|Wankhede Stadium,|Mumbai|Sunrisers Hyderabad won by 31 runs|Mumbai Indians Innings|innings_2|Rohit Sharma (c)|c Dhawan b Shakib|2|6|0|0
Mumbai Indians vs Sunrisers Hyderabad, 23rd Match - Live Cricket Score, Commentary|2018-04-24|Wankhede Stadium,|Mumbai|Sunrisers Hyderabad won by 31 runs|Mumbai Indians Innings|innings_2|Krunal Pandya|lbw b Rashid Khan|24|20|4|0
Mumbai Indians vs Sunrisers Hyderabad, 23rd Match - Live Cricket Score, Commentary|2018-04-24|Wankhede Stadium,|Mumbai|Sunrisers Hyderabad won by 31 runs|Mumbai Indians Innings|innings_2|Kieron Pollard|c Dhawan b Rashid Khan|9|6|0|1
Mumbai Indians vs Sunrisers Hyderabad, 23rd Match - Live Cricket Score, Commentary|2018-04-24|Wankhede Stadium,|Mumbai|Sunrisers Hyderabad won by 31 runs|Mumbai Indians Innings|innings_2|Hardik Pandya|c Basil Thampi b S Kaul|3|19|0|0
Mumbai Indians vs Sunrisers Hyderabad, 23rd Match - Live Cricket Score, Commentary|2018-04-24|Wankhede Stadium,|Mumbai|Sunrisers Hyderabad won by 31 runs|Mumbai Indians Innings|innings_2|Mitchell McClenaghan|lbw b S Kaul|0|2|0|0
Mumbai Indians vs Sunrisers Hyderabad, 23rd Match - Live Cricket Score, Commentary|2018-04-24|Wankhede Stadium,|Mumbai|Sunrisers Hyderabad won by 31 runs|Mumbai Indians Innings|innings_2|Mayank Markande|lbw b S Kaul|1|2|0|0
Mumbai Indians vs Sunrisers Hyderabad, 23rd Match - Live Cricket Score, Commentary|2018-04-24|Wankhede Stadium,|Mumbai|Sunrisers Hyderabad won by 31 runs|Mumbai Indians Innings|innings_2|Jasprit Bumrah|not out|6|5|1|0
Mumbai Indians vs Sunrisers Hyderabad, 23rd Match - Live Cricket Score, Commentary|2018-04-24|Wankhede Stadium,|Mumbai|Sunrisers Hyderabad won by 31 runs|Mumbai Indians Innings|innings_2|Mustafizur Rahman|c (sub)Deepak Hooda b Basil Thampi|1|3|0|0
Royal Challengers Bangalore vs Chennai Super Kings, 24th Match - Live Cricket Score, Commentary|2018-04-25|M.Chinnaswamy Stadium,|Bengaluru|Chennai Super Kings won by 5 wkts|Royal Challengers Bangalore Innings|innings_1|Quinton de Kock (wk)|c & b DJ Bravo|53|37|1|4
Royal Challengers Bangalore vs Chennai Super Kings, 24th Match - Live Cricket Score, Commentary|2018-04-25|M.Chinnaswamy Stadium,|Bengaluru|Chennai Super Kings won by 5 wkts|Royal Challengers Bangalore Innings|innings_1|Virat Kohli (c)|c Ravindra Jadeja b SN Thakur|18|15|3|0
Royal Challengers Bangalore vs Chennai Super Kings, 24th Match - Live Cricket Score, Commentary|2018-04-25|M.Chinnaswamy Stadium,|Bengaluru|Chennai Super Kings won by 5 wkts|Royal Challengers Bangalore Innings|innings_1|AB de Villiers|c Billings b Tahir|68|30|2|8
Royal Challengers Bangalore vs Chennai Super Kings, 24th Match - Live Cricket Score, Commentary|2018-04-25|M.Chinnaswamy Stadium,|Bengaluru|Chennai Super Kings won by 5 wkts|Royal Challengers Bangalore Innings|innings_1|Corey Anderson|c Harbhajan b Tahir|2|8|0|0
Royal Challengers Bangalore vs Chennai Super Kings, 24th Match - Live Cricket Score, Commentary|2018-04-25|M.Chinnaswamy Stadium,|Bengaluru|Chennai Super Kings won by 5 wkts|Royal Challengers Bangalore Innings|innings_1|Mandeep Singh|c Ravindra Jadeja b SN Thakur|32|17|1|3
Royal Challengers Bangalore vs Chennai Super Kings, 24th Match - Live Cricket Score, Commentary|2018-04-25|M.Chinnaswamy Stadium,|Bengaluru|Chennai Super Kings won by 5 wkts|Royal Challengers Bangalore Innings|innings_1|Colin de Grandhomme|run out (Dhoni)|11|7|1|0
Royal Challengers Bangalore vs Chennai Super Kings, 24th Match - Live Cricket Score, Commentary|2018-04-25|M.Chinnaswamy Stadium,|Bengaluru|Chennai Super Kings won by 5 wkts|Royal Challengers Bangalore Innings|innings_1|Pawan Negi|run out (Ravindra Jadeja/Dhoni)|0|1|0|0
Royal Challengers Bangalore vs Chennai Super Kings, 24th Match - Live Cricket Score, Commentary|2018-04-25|M.Chinnaswamy Stadium,|Bengaluru|Chennai Super Kings won by 5 wkts|Royal Challengers Bangalore Innings|innings_1|Washington Sundar|not out|13|4|1|1
Royal Challengers Bangalore vs Chennai Super Kings, 24th Match - Live Cricket Score, Commentary|2018-04-25|M.Chinnaswamy Stadium,|Bengaluru|Chennai Super Kings won by 5 wkts|Royal Challengers Bangalore Innings|innings_1|Umesh Yadav|c Billings b DJ Bravo|0|1|0|0
Royal Challengers Bangalore vs Chennai Super Kings, 24th Match - Live Cricket Score, Commentary|2018-04-25|M.Chinnaswamy Stadium,|Bengaluru|Chennai Super Kings won by 5 wkts|Royal Challengers Bangalore Innings|innings_1|Mohammed Siraj|not out|0|0|0|0
